1	1015	0
1	1002	0
1	986	0
1	977	0
1	970	0
1	969	0
1	965	0
1	948	0
1	941	0
1	871	0
1	849	0
1	763	0
1	734	0
1	733	0
1	698	0
1	617	0
1	603	0
1	602	0
1	600	0
1	580	0
1	553	0
1	504	0
1	503	0
1	484	0
1	482	0
1	469	0
1	459	0
1	435	0
1	333	0
1	324	0
1	305	0
1	241	0
1	206	0
1	147	0
1	137	0
1	82	0
1	68	0
1	24	0
1	16	2
1	23	1
1	117	1
1	128	1
1	136	1
1	2996	1
1	6734	1
1	8311	1
2	247	2
2	724	3
2	802	2
2	1189	17
2	1195	2
2	1206	8
2	1236	1
2	1659	3
2	1675	1
2	1728	2
2	5686	1
3	192	1
3	314	2
3	665	1
3	1189	8
3	2392	1
3	7236	1
3	7305	2
3	10334	1
4	192	1
4	290	1
4	1189	4
4	1206	2
5	1384	3
5	2401	1
5	5253	1
5	10441	1
6	231	1
6	516	3
6	957	1
6	1606	7
6	2537	2
6	3008	1
6	3765	2
6	4990	1
6	9800	1
6	10383	2
7	1206	1
7	1309	1
7	3238	1
7	3490	3
7	7710	1
7	11206	3
8	18	1
8	20	1
8	79	2
8	2729	1
8	2800	1
8	6285	2
8	6351	1
9	267	1
9	2100	1
9	7212	1
9	7234	1
9	7235	1
10	724	1
10	1189	2
10	1206	1
10	5542	1
11	192	2
11	1189	8
11	1206	3
12	1189	1
12	1206	8
12	10847	1
13	6627	3
13	6697	1
13	6746	1
13	6757	1
13	7007	1
13	7009	1
13	7112	1
13	7121	1
13	10821	1
14	319	1
14	982	2
14	983	1
14	3405	1
14	5070	4
15	268	2
15	1189	10
15	1206	5
15	10589	1
15	10780	1
15	10847	1
16	88	1
16	4990	1
16	5074	1
16	10780	3
17	2503	1
17	5932	3
17	6274	4
17	6888	1
17	6889	4
17	6890	1
17	6996	1
17	8657	3
17	8707	1
17	8760	1
18	180	2
18	4370	1
18	7957	1
18	11045	1
19	1189	3
19	2517	1
20	314	2
20	335	2
20	7957	1
21	299	1
21	1189	3
21	1195	1
21	1357	1
21	3364	1
21	5738	1
21	9230	1
22	192	2
22	248	1
22	1189	4
22	1206	3
23	248	2
23	250	3
23	760	1
23	761	5
23	1189	1
23	1206	2
23	8160	1
23	11055	1
24	4338	1
24	7460	1
24	7707	1
24	10706	1
25	247	2
25	313	1
25	1840	3
25	2483	6
25	3213	1
25	3216	2
25	3217	2
25	3235	1
25	3237	1
25	3269	1
25	3364	1
25	3530	22
25	4113	4
25	4853	1
25	5664	1
25	5674	1
25	5699	1
25	5716	1
25	5781	2
25	5801	1
25	7353	1
26	203	1
26	248	1
26	724	1
26	1189	8
26	1195	1
26	1206	2
27	247	3
27	2364	1
27	3147	1
27	4066	2
27	4291	1
27	4990	2
27	5073	1
27	8160	8
27	9930	3
28	802	1
28	1189	5
28	1634	1
29	2990	1
29	7428	1
29	7496	1
29	7602	2
29	7716	1
29	10778	1
29	10847	1
30	1102	1
30	1189	1
30	1206	3
30	1369	1
30	1374	1
30	3363	1
31	248	1
31	1206	4
32	5134	1
32	5543	1
32	7266	1
32	7716	1
32	8001	1
32	9569	1
33	5432	8
33	7730	16
34	2437	1
34	5070	1
34	5125	1
34	5302	1
34	5951	1
34	5954	1
34	5977	1
34	6278	1
34	6407	2
34	6524	1
34	8877	1
34	9101	3
35	6102	1
35	7235	1
35	7331	1
35	7415	3
35	7716	1
36	2094	1
36	2232	1
36	7435	4
37	4472	2
37	9961	3
37	10778	1
38	5633	2
38	6272	1
38	6604	1
38	6605	7
39	1189	11
39	1206	5
39	1698	1
39	4033	2
40	314	6
40	1948	1
41	162	1
41	1189	3
41	1206	5
41	10778	1
41	10847	1
42	665	1
42	737	1
42	1206	2
42	3949	1
42	4066	1
42	4990	1
42	6251	1
42	6298	1
42	7608	1
42	9628	1
42	10431	1
43	268	11
43	270	11
43	1189	3
43	7458	1
44	192	1
44	247	1
44	1189	5
44	1206	2
45	248	3
45	1189	5
45	1206	2
46	957	2
46	2429	2
46	2483	1
46	2530	2
46	2704	2
46	2722	1
46	2739	1
46	2744	2
46	2745	16
46	2747	1
46	2752	1
46	2771	4
46	2774	2
46	2778	1
46	2803	7
46	2831	1
46	2843	2
46	5139	7
46	5574	2
46	5905	1
46	5927	2
46	6142	10
46	6145	2
46	6351	1
46	7687	1
46	7708	1
46	8129	1
46	8242	4
46	8895	3
46	8981	2
46	9095	1
46	9147	1
46	9157	2
46	9199	2
46	9200	20
46	9470	2
46	9480	3
46	9489	2
46	9495	2
46	9499	1
46	9501	2
46	9502	2
46	9515	1
46	9621	1
46	9628	1
46	9633	1
46	9634	2
46	9635	7
46	9640	2
46	10300	5
46	10821	1
47	7460	4
47	8877	3
47	10475	1
47	10477	4
48	5113	1
48	6311	3
48	6684	1
48	6697	5
48	6750	2
48	6883	2
48	7153	2
48	7468	1
48	9007	2
48	9598	1
48	10586	1
48	10780	2
49	268	1
49	1189	2
49	1206	2
50	231	5
50	314	5
50	436	1
50	957	1
50	1189	3
50	1212	1
50	1287	1
50	1297	1
50	1415	1
50	1419	1
50	1634	1
50	2433	1
50	2872	1
50	3148	1
50	3221	1
50	3227	1
50	3243	1
50	3417	1
50	3780	8
50	3851	1
50	3865	6
50	3878	1
50	3897	2
50	3979	2
50	3980	4
50	4212	1
50	7732	4
50	7759	2
50	7944	1
50	8145	1
50	8160	3
50	8448	1
50	9827	1
51	4212	3
51	4246	1
51	4290	1
51	4612	1
51	7667	10
51	7763	4
51	9845	9
51	10706	1
51	10778	1
51	10984	1
51	11064	1
51	11066	3
51	11102	2
51	11114	1
52	314	1
52	665	1
52	6396	1
52	9107	1
52	9202	1
52	10541	1
53	2807	1
53	4100	1
53	4555	2
53	5520	1
53	6145	1
53	7957	3
54	3283	3
54	3640	1
54	7004	1
54	7135	1
54	8746	1
54	8751	1
54	8754	1
54	9070	1
55	4990	1
55	9551	2
55	9845	2
56	247	1
56	272	1
56	326	1
56	664	1
56	723	3
56	1059	2
56	1074	2
56	1112	4
56	1136	1
56	1164	1
56	1171	1
56	1189	5
56	1205	1
56	1206	3
56	1974	1
56	4034	1
56	6875	1
56	7450	1
56	7875	1
56	8324	1
56	8452	1
56	9662	1
56	10132	1
56	10466	3
56	11275	1
56	11290	1
56	11306	1
57	123	1
57	1940	2
57	6241	1
57	6542	1
57	7236	1
57	7410	1
57	7453	1
57	7500	7
57	7710	2
57	7716	1
57	10618	1
57	10780	1
58	268	4
58	289	1
58	724	2
58	1189	10
58	1206	2
58	1699	1
58	2568	1
58	2678	1
58	3079	1
58	4229	2
58	4291	1
58	7957	1
58	8103	1
58	10974	2
59	247	1
59	248	1
59	276	1
59	290	1
59	724	1
59	1189	8
59	1206	2
59	1212	1
59	10847	1
60	155	1
60	1189	2
60	1206	2
60	1634	1
61	1206	6
61	4990	1
62	1189	1
62	1206	2
63	3288	4
63	8103	1
64	724	1
64	1189	5
64	1206	3
64	7716	1
65	192	1
65	737	1
65	1189	5
65	1206	5
66	1189	1
66	2429	1
66	4399	2
66	4866	2
66	4983	1
66	5297	2
66	5554	10
66	7236	2
66	7293	1
66	10847	1
67	320	1
67	1206	3
67	3289	1
67	3627	1
67	7957	2
67	7958	2
67	8160	1
68	268	9
69	4034	1
69	6264	1
69	8688	1
69	8747	1
69	10412	1
69	10626	1
70	2429	1
70	5073	1
70	5074	1
70	5434	1
70	10334	1
71	164	7
71	165	1
71	192	2
71	247	1
71	268	63
71	289	1
71	1189	6
71	1206	13
71	3828	1
72	630	4
72	11076	1
73	11	2
73	100	1
73	192	1
73	1189	5
73	1206	4
73	2106	1
73	6145	3
73	6363	1
73	6364	1
73	6385	1
73	6437	1
73	6459	1
73	6524	1
73	6894	1
73	6898	1
73	7013	1
73	7707	1
73	9601	1
74	1196	1
74	8164	2
74	8166	3
74	8168	6
74	8260	1
74	8434	3
74	9562	1
75	1189	1
75	1206	1
75	4883	1
76	314	1
76	1206	1
76	2103	4
76	2503	1
76	4903	3
76	4905	1
77	2326	1
77	3015	1
77	5125	1
77	5310	1
77	5444	1
77	5448	1
77	5520	1
77	6052	2
77	6167	1
77	6298	1
77	6909	1
77	7479	2
77	9237	1
77	10431	1
78	247	1
78	268	2
78	289	1
79	192	1
79	247	1
79	724	5
79	803	1
79	1189	15
79	1206	13
80	4094	2
80	7587	2
81	724	3
81	1189	13
81	1190	5
81	1206	7
82	192	1
82	1189	14
82	1206	5
82	10780	1
83	819	1
83	6269	1
83	6554	1
83	6582	1
83	6623	1
83	6734	1
84	265	4
84	268	2
84	269	3
85	247	2
85	268	1
85	289	1
85	864	1
85	1189	1
85	1206	1
85	4016	1
85	10847	1
86	1189	4
86	1206	1
86	4213	1
87	1189	5
88	1189	4
88	7363	1
89	268	35
89	1206	1
90	1189	1
90	7479	1
90	7716	1
91	314	1
91	353	1
91	1189	2
91	3627	1
91	5799	1
91	9827	1
91	9845	1
92	451	1
92	2568	1
92	2591	2
92	2677	1
92	3602	1
92	4990	4
92	5727	1
92	6807	3
92	6867	1
92	10031	1
93	314	6
93	630	1
93	9827	1
93	10339	1
94	101	1
94	1634	4
94	6437	1
95	191	1
95	1189	2
95	1206	4
95	2530	1
95	8160	2
95	9237	2
95	10778	1
96	314	1
96	1189	1
96	1206	2
96	3001	1
96	4443	2
96	4748	1
96	8160	1
96	9882	1
97	724	2
97	1189	9
97	1206	4
98	2159	1
98	2160	2
98	2392	1
98	2483	3
98	2530	2
98	3990	1
98	4869	7
98	5213	2
98	5277	1
98	5434	1
98	5574	2
98	5932	4
98	6025	1
98	6085	1
98	7236	1
98	7460	1
98	7471	1
98	7504	1
98	7509	2
98	7556	1
98	7608	1
98	7720	1
98	7740	1
98	9230	1
98	10780	3
99	319	2
99	326	1
99	2503	1
99	2856	1
99	2888	1
99	2897	11
99	4212	1
99	4279	1
99	5572	2
99	7204	1
99	10706	3
99	10980	1
99	11115	1
100	248	2
100	285	1
100	289	1
100	1206	1
101	4990	1
101	5448	2
101	8045	1
101	10427	1
102	7	1
102	16	1
102	79	12
102	91	1
102	97	1
102	113	97
102	114	48
102	117	1
102	118	4
102	6368	1
102	6435	2
102	6439	2
102	6440	6
103	1189	3
103	1206	2
103	1634	1
103	2364	1
103	5125	1
103	5173	1
103	5179	1
103	5365	1
103	5442	1
103	7814	1
103	7817	1
103	10431	2
103	10440	1
104	6540	1
104	6737	1
104	9683	1
104	10847	2
105	192	2
105	248	1
105	268	3
105	1189	1
105	1206	2
106	314	1
106	2503	2
106	2888	1
106	3079	4
106	3871	2
106	4141	1
106	4558	1
106	4839	9
106	6049	2
106	11113	3
107	192	1
107	314	1
107	319	1
107	737	1
107	1189	2
107	1206	6
108	186	1
108	1189	4
109	1619	1
109	3507	1
109	7426	1
109	10780	1
110	248	1
110	724	1
110	1189	27
110	1195	1
110	1206	4
110	1634	1
110	2812	4
110	2835	8
110	2844	1
110	6521	1
110	7199	2
110	7235	2
110	7415	1
110	7716	1
110	8691	1
110	10780	4
111	314	1
111	7288	1
111	10778	1
112	168	1
112	247	2
112	259	1
112	289	1
112	296	1
112	326	1
112	724	1
112	1189	4
112	1195	2
112	1206	11
112	1207	1
113	1189	1
113	1206	2
113	9477	2
113	9516	1
114	1189	2
114	1206	2
114	5470	1
114	10431	2
115	1566	3
115	10847	2
116	65	3
116	123	5
116	7124	3
117	314	1
117	353	1
117	5572	1
117	7293	1
117	9070	1
117	9845	2
118	1189	3
118	1206	2
119	335	1
119	872	1
119	1359	1
119	1416	1
119	2484	1
119	3591	1
119	7453	2
119	7957	2
119	8565	1
119	8618	1
120	1206	1
120	1894	1
120	1964	5
120	2042	1
120	2330	1
120	2364	1
120	2503	1
120	2517	1
120	4282	1
120	4284	1
120	5213	1
120	5573	1
120	5574	1
120	7410	3
120	7477	1
120	7479	1
120	10427	1
120	10429	1
120	10430	1
121	724	1
121	1189	15
121	7569	1
121	7570	2
122	1189	3
122	1194	1
122	1206	1
123	5047	1
123	6734	1
123	6940	1
123	6990	1
123	10193	1
123	10554	9
124	1189	6
124	1206	6
125	632	1
125	724	2
125	1189	28
125	1206	5
126	1189	3
127	247	3
127	802	1
127	1189	22
127	1195	1
127	1206	6
127	1634	2
128	630	1
128	1314	1
128	1609	1
128	3063	14
128	3121	8
128	3504	1
129	2725	1
129	6006	2
129	9962	1
130	63	1
130	2702	1
130	2798	1
130	8897	2
131	247	1
131	289	1
131	326	1
131	1206	1
131	3719	1
131	4828	1
131	4990	2
131	5209	2
131	8160	1
132	5951	1
132	6058	1
132	6070	1
132	6130	1
132	6145	1
133	2561	12
134	6145	1
134	9827	3
135	290	1
135	314	2
135	1206	1
135	3148	1
135	7716	1
136	248	1
136	268	5
136	270	1
136	1189	3
136	1206	1
137	192	3
137	699	1
137	825	3
137	1189	3
137	1206	2
137	2503	9
137	3366	2
138	1189	5
138	1206	6
138	2203	1
138	2420	1
138	2490	1
138	2503	5
138	6053	1
138	7608	1
139	4990	2
139	5594	1
139	9562	4
139	9580	2
140	169	2
140	248	1
140	268	2
140	285	15
140	1634	3
140	1802	1
141	1189	13
141	1206	1
142	1189	1
142	1206	3
142	1207	1
142	1698	1
143	247	2
143	1010	19
143	1011	86
143	1189	2
143	1206	4
143	1415	5
143	3240	1
143	3591	2
143	8474	1
143	8656	13
144	1189	5
144	1206	3
144	4095	1
145	2517	1
145	7347	7
145	7570	2
145	7719	8
146	12	2
146	67	1
146	192	2
146	1189	1
146	1206	3
146	1634	6
146	2729	1
146	4229	3
146	6114	2
146	6161	1
146	6351	3
146	6473	1
146	6475	1
146	6680	17
146	8765	3
146	8814	2
146	8820	1
146	8826	7
146	8866	1
146	8875	5
146	8878	1
146	8882	3
146	8908	3
146	8944	1
146	8947	1
146	8959	14
146	8966	1
146	8971	1
146	8972	3
146	8985	1
146	8986	2
146	8988	1
146	9002	13
146	9021	1
146	9054	1
146	9107	1
146	9124	2
146	10780	1
147	1189	3
147	1206	5
148	1189	3
148	2503	1
148	2714	1
148	8001	1
148	8169	1
148	8221	5
148	8439	1
149	1206	1
149	2397	1
149	2400	1
149	5270	2
149	5442	1
149	8306	1
149	9230	1
150	80	2
150	115	1
150	314	4
150	631	1
150	2402	1
150	2420	1
150	2422	4
150	2525	2
150	2777	2
150	2812	1
150	2820	2
150	2844	1
150	4949	2
150	4990	2
150	5442	1
150	6144	1
150	6285	1
150	6298	1
150	6397	2
150	6524	1
150	6878	2
150	6888	1
150	6889	2
150	6909	1
150	6932	1
150	6956	1
150	7097	1
150	7194	1
150	7710	1
150	8145	1
150	9369	2
150	9905	1
150	9933	2
150	10526	1
150	10536	2
150	10580	1
151	3375	2
151	7462	4
151	10474	2
151	10482	5
151	10802	2
151	10843	1
151	10874	1
152	268	1
152	1206	1
152	2503	1
152	4693	1
152	5007	1
152	8086	1
152	8422	1
152	9561	2
153	517	5
153	526	1
153	563	1
153	1206	1
153	1268	1
153	3389	1
153	10785	1
153	10786	7
154	191	1
154	192	5
154	247	1
154	296	2
154	1189	20
154	1206	14
154	10778	2
154	10847	1
155	2402	1
155	2435	1
155	5540	1
155	6795	1
155	9816	3
155	10780	4
155	11290	1
156	192	1
156	296	1
156	1189	11
156	1206	3
156	4883	1
156	4990	5
156	5572	4
156	6260	8
156	6734	3
156	6750	1
156	7080	2
156	8415	1
156	8657	1
156	8658	11
156	8672	1
156	8691	1
156	8694	1
156	8697	2
156	8698	2
156	8706	2
156	8707	2
156	8711	1
156	8713	1
156	8733	1
156	8747	2
156	8748	3
156	8749	13
156	8751	1
156	8753	1
156	8757	4
156	10881	1
157	802	1
157	1189	4
157	1206	2
158	1189	6
158	1206	3
159	4246	2
159	4551	1
159	4556	2
159	4563	8
159	4567	3
159	4612	1
159	4723	1
160	132	1
160	314	1
160	724	1
160	1189	3
160	3203	1
160	3213	1
160	3288	5
160	3301	1
160	3332	1
160	3375	1
160	3386	1
160	3390	1
160	3625	2
160	9540	1
161	192	1
161	247	1
161	248	2
161	259	1
161	1189	8
161	1206	8
162	1206	1
162	1932	1
162	1991	1
162	2076	2
162	2236	1
162	2237	1
162	2276	14
162	2277	2
162	5175	1
162	5902	1
162	6031	1
162	6082	1
162	7352	1
162	7530	1
162	7708	1
162	7710	1
162	7716	1
163	314	1
163	1634	1
163	1974	1
163	5008	1
164	5394	10
164	5640	1
165	2503	1
165	4967	1
165	10779	1
166	248	2
166	516	1
166	1189	1
166	1206	2
167	268	1
167	285	1
167	314	2
167	320	1
167	1865	1
167	2098	1
167	2158	1
167	4061	1
167	4274	1
167	4364	2
167	4405	2
167	4659	1
167	4771	1
167	6363	1
167	6367	1
167	6437	1
167	9887	1
167	9983	1
167	9985	1
167	10031	1
167	10047	2
167	10050	1
167	10179	1
167	10438	1
167	10873	1
168	982	1
168	1622	1
168	1626	1
168	8489	1
168	10780	1
169	630	1
169	1865	1
169	4101	1
169	4482	1
169	11076	3
169	11311	1
170	724	1
170	1189	6
170	1206	4
171	1634	6
171	2729	1
171	2812	1
172	1189	1
172	1206	1
172	1995	1
172	3147	1
172	3273	1
172	3283	1
172	3461	1
172	9293	1
173	1634	1
173	3138	1
173	3231	1
173	3405	1
174	192	4
174	1189	2
174	1206	5
175	2401	1
175	3366	1
175	5179	1
175	5291	1
175	5297	3
175	5299	1
175	7481	1
175	7737	1
175	7762	1
175	10430	1
175	10431	1
176	2459	3
177	247	1
177	292	2
177	724	1
177	802	1
177	1189	14
177	1206	5
178	1189	1
178	4903	2
178	5357	1
178	5359	1
178	5361	1
178	5381	1
178	5537	10
179	270	1
179	2503	2
179	4843	2
179	5218	1
179	7195	2
179	7230	5
179	7237	1
180	1287	1
180	4828	3
180	4873	2
180	4990	1
180	5402	1
180	5470	1
180	5517	2
180	5521	1
180	5605	1
180	5633	1
180	5641	4
180	6159	1
180	6472	2
180	7236	1
180	8412	1
181	1535	1
181	1605	1
181	3819	1
181	4443	2
181	5882	2
181	11031	1
182	1189	5
183	691	1
183	1734	1
183	1865	1
183	2613	1
183	2632	1
183	2673	1
183	11055	1
184	1112	1
184	1161	1
184	1170	1
184	1357	1
184	1527	1
184	2392	1
184	2412	1
184	2430	5
184	2455	1
184	2503	2
184	2517	1
184	4610	1
184	4883	1
184	4886	1
184	4990	1
184	5008	1
184	5073	1
184	5932	1
184	7260	1
184	7823	1
184	7828	1
184	7957	1
184	9562	2
184	9575	1
184	9621	1
184	10306	1
184	10431	3
184	11202	1
184	11276	1
185	1655	3
185	1858	1
186	335	1
186	1206	1
186	1531	3
186	3417	8
186	4101	1
186	5218	1
186	9225	1
187	2685	1
187	2895	1
187	4990	1
187	5008	1
187	6221	13
187	6269	1
187	6316	2
187	9562	2
187	9593	1
188	724	2
188	1189	6
188	1206	1
188	5008	1
188	5184	1
188	7719	1
189	247	3
189	268	1
189	270	3
189	1189	15
189	1206	4
190	1255	3
190	5356	3
190	6581	1
190	6622	1
190	6672	1
190	6708	1
190	10780	1
191	8846	3
191	8849	1
191	8891	5
191	9025	1
191	9097	1
192	1189	2
192	1195	1
193	314	1
193	3192	1
193	5763	1
194	2956	9
195	1189	8
195	1206	1
196	1189	1
196	1195	1
196	1206	1
196	5748	1
196	6210	1
197	802	1
197	1189	10
197	1206	1
197	1634	3
197	1808	1
197	6012	4
198	155	1
198	247	1
198	290	1
198	1189	2
198	1206	4
198	1207	1
198	4012	1
199	2517	1
199	4229	1
199	4634	1
199	4745	1
199	5517	2
199	6312	2
200	1189	2
200	1206	3
200	1634	1
200	7236	3
201	192	1
201	268	7
201	270	1
201	285	4
201	288	7
201	296	1
201	802	1
201	1189	7
201	1195	1
201	1206	14
202	982	2
202	2160	1
202	2503	2
202	5147	2
202	5180	1
202	5215	1
202	6251	2
202	6627	2
202	6734	1
202	6775	1
202	7188	1
202	7236	1
202	8818	1
202	9082	1
202	9107	2
202	9737	1
203	192	1
203	314	1
203	1189	17
203	1206	5
203	5008	2
204	192	1
204	1189	9
204	1206	2
205	205	1
205	290	2
205	297	1
205	314	10
205	330	9
205	331	1
205	737	1
205	2228	1
205	3991	4
205	4007	1
205	4029	2
205	4037	1
205	7236	1
205	7716	3
205	7736	5
205	7943	1
205	7957	2
205	8160	1
205	8245	1
205	8360	1
205	8495	1
205	8877	6
205	9251	3
206	1897	1
206	3269	1
206	3318	1
206	4945	6
206	6145	1
206	7716	1
206	7720	1
206	10431	1
206	11231	2
207	285	1
207	1189	2
207	1206	1
207	1534	1
207	1872	1
207	2503	1
207	2609	1
207	3283	1
207	3557	1
207	7764	2
207	10847	1
207	11131	2
207	11197	1
208	335	2
208	1189	15
208	1206	1
209	1189	7
209	1206	4
210	247	1
210	529	2
210	1189	7
210	1236	1
210	1269	1
210	3630	1
210	10789	2
211	7716	3
212	396	2
212	1966	1
212	4990	1
212	6764	1
212	7551	2
212	9311	1
212	10847	3
213	1189	5
213	1206	8
213	7957	2
214	164	3
214	1189	1
214	1296	1
215	1189	3
215	1206	2
216	248	1
216	268	5
216	1189	5
216	1206	1
217	2355	1
217	2820	3
217	4123	1
217	6131	3
217	6145	2
217	7476	1
217	7482	1
217	7577	4
217	10369	1
218	1634	4
218	2401	1
218	2503	1
218	4229	1
218	5902	1
218	5932	1
218	5944	1
218	6102	7
218	6114	2
218	6196	1
218	6351	4
218	6644	1
218	11055	1
219	759	1
219	1189	2
219	1206	2
219	1207	1
220	268	1
220	1189	4
220	1206	2
220	9845	1
221	1189	34
221	1206	13
222	4877	6
222	5352	4
223	1189	1
223	4884	1
223	4990	1
223	5077	1
224	268	20
224	269	1
225	268	2
225	284	1
225	289	2
225	980	1
225	2402	1
225	2462	1
225	2537	1
225	2560	1
225	5024	1
225	6009	1
225	6879	1
225	6926	1
225	8857	1
225	8877	1
225	8878	1
225	8880	1
226	1189	2
226	1930	1
226	2266	1
226	7305	1
226	7363	1
227	1189	3
227	1206	2
227	1207	1
228	1189	1
228	2401	1
228	8160	1
